RETAILER,REGION,CHANNEL,SEGMENT,DATE,SALE
Target,America,DTC,Gift Sets,2024-07-22,135121.63
Target,America,Wholesale,Gift Sets,2024-07-23,156318.66
Target,America,DTC,Gift Sets,2024-07-23,123683.80
Target,America,Wholesale,Gift Sets,2024-07-24,162105.59
Target,America,DTC,Gift Sets,2024-07-24,125504.38
Target,America,Wholesale,Gift Sets,2024-07-25,175623.59
Target,America,DTC,Gift Sets,2024-07-25,114922.30
Target,America,Wholesale,Gift Sets,2024-07-26,150477.21
Target,America,DTC,Gift Sets,2024-07-26,124772.25
Target,America,Wholesale,Gift Sets,2024-07-27,222331.23
Target,America,DTC,Gift Sets,2024-07-27,152272.19
Target,America,Wholesale,Gift Sets,2024-07-28,204172.93
Target,America,DTC,Gift Sets,2024-07-28,171082.23
Target,America,Wholesale,Gift Sets,2024-07-29,155165.39
Target,America,DTC,Gift Sets,2024-07-29,114435.87
Target,America,Wholesale,Gift Sets,2024-07-30,176651.29
Target,America,DTC,Gift Sets,2024-07-30,122090.89
Target,America,Wholesale,Gift Sets,2024-07-31,166940.30
Target,America,DTC,Gift Sets,2024-07-31,149430.82
Target,America,Wholesale,Gift Sets,2024-08-01,327147.29
Target,America,DTC,Gift Sets,2024-08-01,196559.46
Target,America,Wholesale,Gift Sets,2024-08-02,330259.07
Target,America,DTC,Gift Sets,2024-08-02,232787.35
Target,America,Wholesale,Gift Sets,2024-08-03,349067.41
Target,America,DTC,Gift Sets,2024-08-03,275581.58
Target,America,Wholesale,Gift Sets,2024-08-04,350707.35
Target,America,DTC,Gift Sets,2024-08-04,238509.77
Target,America,Wholesale,Gift Sets,2024-08-05,288528.59
Target,America,DTC,Gift Sets,2024-08-05,224454.24
Target,America,Wholesale,Gift Sets,2024-08-06,250981.17
Target,America,DTC,Gift Sets,2024-08-06,219815.91
Target,America,Wholesale,Gift Sets,2024-08-07,256281.94
Target,America,DTC,Gift Sets,2024-08-07,225957.41
Target,America,Wholesale,Gift Sets,2024-08-08,279343.70
Target,America,DTC,Gift Sets,2024-08-08,248712.35
Target,America,Wholesale,Gift Sets,2024-08-09,277444.22
Target,America,DTC,Gift Sets,2024-08-09,241570.63
Target,America,Wholesale,Gift Sets,2024-08-10,382264.37
Target,America,DTC,Gift Sets,2024-08-10,249665.18
Target,America,Wholesale,Gift Sets,2024-08-11,352660.43
Target,America,DTC,Gift Sets,2024-08-11,250547.87
Target,America,Wholesale,Gift Sets,2024-08-12,260525.85
Target,America,DTC,Gift Sets,2024-08-12,191908.41
Target,America,Wholesale,Gift Sets,2024-08-13,270447.93
Target,America,DTC,Gift Sets,2024-08-13,247785.41
Target,America,Wholesale,Gift Sets,2024-08-14,285265.71
Target,America,DTC,Gift Sets,2024-08-14,219822.04
Target,America,Wholesale,Gift Sets,2024-08-15,293055.58
Target,America,DTC,Gift Sets,2024-08-15,216612.64
Target,America,Wholesale,Gift Sets,2024-08-16,260733.67
Target,America,DTC,Gift Sets,2024-08-16,230233.50
Target,America,Wholesale,Gift Sets,2024-08-17,352204.28
Target,America,DTC,Gift Sets,2024-08-17,238215.36
Target,America,Wholesale,Gift Sets,2024-08-18,379498.00
Target,America,DTC,Gift Sets,2024-08-18,263567.35
Target,America,Wholesale,Gift Sets,2024-08-19,270884.34
Target,America,DTC,Gift Sets,2024-08-19,242753.30
Target,America,Wholesale,Gift Sets,2024-08-20,247264.71
Target,America,DTC,Gift Sets,2024-08-20,231425.24
Target,America,Wholesale,Gift Sets,2024-08-21,283754.70
Target,America,DTC,Gift Sets,2024-08-21,229893.19
Target,America,Wholesale,Gift Sets,2024-08-22,295800.02
Target,America,DTC,Gift Sets,2024-08-22,241682.84
Target,America,Wholesale,Gift Sets,2024-08-23,271894.21
Target,America,DTC,Gift Sets,2024-08-23,195309.25
Target,America,Wholesale,Gift Sets,2024-08-24,354145.59
Target,America,DTC,Gift Sets,2024-08-24,277537.73
Target,America,Wholesale,Gift Sets,2024-08-25,350012.15
Target,America,DTC,Gift Sets,2024-08-25,294170.15
Target,America,Wholesale,Gift Sets,2024-08-26,255587.24
Target,America,DTC,Gift Sets,2024-08-26,196671.49
Target,America,Wholesale,Gift Sets,2024-08-27,295390.01
Target,America,DTC,Gift Sets,2024-08-27,225401.28
Target,America,Wholesale,Gift Sets,2024-08-28,250840.52
Target,America,DTC,Gift Sets,2024-08-28,236434.54
Target,America,Wholesale,Gift Sets,2024-08-29,252054.33
Target,America,DTC,Gift Sets,2024-08-29,215934.29
Target,America,Wholesale,Gift Sets,2024-08-30,298200.15
Target,America,DTC,Gift Sets,2024-08-30,208831.57
Target,America,Wholesale,Gift Sets,2024-08-31,322859.46
Target,America,DTC,Gift Sets,2024-08-31,294944.67
Target,America,Wholesale,Gift Sets,2024-09-01,322085.13
Target,America,DTC,Gift Sets,2024-09-01,257891.73
Target,America,Wholesale,Gift Sets,2024-09-02,270605.41
Target,America,DTC,Gift Sets,2024-09-02,199895.37
Target,America,Wholesale,Gift Sets,2024-09-03,278770.51
Target,America,DTC,Gift Sets,2024-09-03,206183.83
Target,America,Wholesale,Gift Sets,2024-09-04,307742.97
Target,America,DTC,Gift Sets,2024-09-04,218582.58
Target,America,Wholesale,Gift Sets,2024-09-05,304936.45
Target,America,DTC,Gift Sets,2024-09-05,200774.21
Target,America,Wholesale,Gift Sets,2024-09-06,242429.86
Target,America,DTC,Gift Sets,2024-09-06,214449.78
Target,America,Wholesale,Gift Sets,2024-09-07,287198.69
Target,America,DTC,Gift Sets,2024-09-07,278608.74
Target,America,Wholesale,Gift Sets,2024-09-08,279880.66
Target,America,DTC,Gift Sets,2024-09-08,299761.17
Target,America,Wholesale,Gift Sets,2024-09-09,293073.88
Target,America,DTC,Gift Sets,2024-09-09,227452.41
Target,America,Wholesale,Gift Sets,2024-09-10,287347.09
Target,America,DTC,Gift Sets,2024-09-10,197192.13
Target,America,Wholesale,Gift Sets,2024-09-11,240724.78
Target,America,DTC,Gift Sets,2024-09-11,226885.72
Target,America,Wholesale,Gift Sets,2024-09-12,299249.71
Target,America,DTC,Gift Sets,2024-09-12,208166.61
Target,America,Wholesale,Gift Sets,2024-09-13,262001.36
Target,America,DTC,Gift Sets,2024-09-13,239113.19
Target,America,Wholesale,Gift Sets,2024-09-14,331733.91
Target,America,DTC,Gift Sets,2024-09-14,252446.69
Target,America,Wholesale,Gift Sets,2024-09-15,346642.81
Target,America,DTC,Gift Sets,2024-09-15,234701.66
Target,America,Wholesale,Gift Sets,2024-09-16,236497.32
Target,America,DTC,Gift Sets,2024-09-16,193562.62
Target,America,Wholesale,Gift Sets,2024-09-17,245140.81
Target,America,DTC,Gift Sets,2024-09-17,251831.70
Target,America,Wholesale,Gift Sets,2024-09-18,249254.97
Target,America,DTC,Gift Sets,2024-09-18,227136.72
Target,America,Wholesale,Gift Sets,2024-09-19,237916.34
Target,America,DTC,Gift Sets,2024-09-19,203026.90
Target,America,Wholesale,Gift Sets,2024-09-20,308094.76
Target,America,DTC,Gift Sets,2024-09-20,211663.00
Target,America,Wholesale,Gift Sets,2024-09-21,323398.80
Target,America,DTC,Gift Sets,2024-09-21,265523.51
Target,America,Wholesale,Gift Sets,2024-09-22,366243.86
Target,America,DTC,Gift Sets,2024-09-22,282623.19
Target,America,Wholesale,Gift Sets,2024-09-23,287376.09
Target,America,DTC,Gift Sets,2024-09-23,225212.96
Target,America,Wholesale,Gift Sets,2024-09-24,305011.64
Target,America,DTC,Gift Sets,2024-09-24,203710.89
Target,America,Wholesale,Gift Sets,2024-09-25,272718.55
Target,America,DTC,Gift Sets,2024-09-25,222399.38
Target,America,Wholesale,Gift Sets,2024-09-26,300154.12
Target,America,DTC,Gift Sets,2024-09-26,199103.82
Target,America,Wholesale,Gift Sets,2024-09-27,288272.53
Target,America,DTC,Gift Sets,2024-09-27,245527.76
Target,America,Wholesale,Gift Sets,2024-09-28,371648.51
Target,America,DTC,Gift Sets,2024-09-28,246860.52
Target,America,Wholesale,Gift Sets,2024-09-29,360741.73
Target,America,DTC,Gift Sets,2024-09-29,246709.16
Target,America,Wholesale,Gift Sets,2024-09-30,298994.77
Target,America,DTC,Gift Sets,2024-09-30,231914.04
Target,America,Wholesale,Gift Sets,2024-10-01,151104.78
Target,America,DTC,Gift Sets,2024-10-01,108020.42
Target,America,Wholesale,Gift Sets,2024-10-02,170952.88
Target,America,DTC,Gift Sets,2024-10-02,111655.10
Target,America,Wholesale,Gift Sets,2024-10-03,138904.82
Target,America,DTC,Gift Sets,2024-10-03,140128.54
Target,America,Wholesale,Gift Sets,2024-10-04,158976.12
Target,America,DTC,Gift Sets,2024-10-04,127549.42
Target,America,Wholesale,Gift Sets,2024-10-05,192937.63
Target,America,DTC,Gift Sets,2024-10-05,154266.39
Target,America,Wholesale,Gift Sets,2024-10-06,202404.23
Target,America,DTC,Gift Sets,2024-10-06,167596.65
Target,America,Wholesale,Gift Sets,2024-10-07,169160.02
Target,America,DTC,Gift Sets,2024-10-07,135458.00
Target,America,Wholesale,Gift Sets,2024-10-08,154563.06
Target,America,DTC,Gift Sets,2024-10-08,127884.93
Target,America,Wholesale,Gift Sets,2024-10-09,135187.54
Target,America,DTC,Gift Sets,2024-10-09,113574.80
Target,America,Wholesale,Gift Sets,2024-10-10,156994.09
Target,America,DTC,Gift Sets,2024-10-10,135149.87
Target,America,Wholesale,Gift Sets,2024-10-11,170401.00
Target,America,DTC,Gift Sets,2024-10-11,107158.55
Target,America,Wholesale,Gift Sets,2024-10-12,185525.88
Target,America,DTC,Gift Sets,2024-10-12,125405.33
Target,America,Wholesale,Gift Sets,2024-10-13,184126.88
Target,America,DTC,Gift Sets,2024-10-13,157689.55
Target,America,Wholesale,Gift Sets,2024-10-14,157909.62
Target,America,DTC,Gift Sets,2024-10-14,130206.70
Target,America,Wholesale,Gift Sets,2024-10-15,167268.69
Target,America,DTC,Gift Sets,2024-10-15,132057.63
Target,America,Wholesale,Gift Sets,2024-10-16,163228.47
Target,America,DTC,Gift Sets,2024-10-16,125027.05
Target,America,Wholesale,Gift Sets,2024-10-17,170681.11
Target,America,DTC,Gift Sets,2024-10-17,121118.32
Target,America,Wholesale,Gift Sets,2024-10-18,177288.85
Target,America,DTC,Gift Sets,2024-10-18,134402.89
Target,America,Wholesale,Gift Sets,2024-10-19,205257.81
Target,America,DTC,Gift Sets,2024-10-19,164185.41
Target,America,Wholesale,Gift Sets,2024-10-20,185538.40
Target,America,DTC,Gift Sets,2024-10-20,165296.85
Target,America,Wholesale,Gift Sets,2024-10-21,164248.17
Target,America,DTC,Gift Sets,2024-10-21,105454.21
Target,America,Wholesale,Gift Sets,2024-10-22,153126.61
Target,America,DTC,Gift Sets,2024-10-22,114623.66
Target,America,Wholesale,Gift Sets,2024-10-23,138530.92
Target,America,DTC,Gift Sets,2024-10-23,113503.56
Target,America,Wholesale,Gift Sets,2024-10-24,162853.70
Target,America,DTC,Gift Sets,2024-10-24,112440.09
Target,America,Wholesale,Gift Sets,2024-10-25,142041.74
Target,America,DTC,Gift Sets,2024-10-25,115270.20
Target,America,Wholesale,Gift Sets,2024-10-26,167562.50
Target,America,DTC,Gift Sets,2024-10-26,145922.54
Target,America,Wholesale,Gift Sets,2024-10-27,189421.79
Target,America,DTC,Gift Sets,2024-10-27,165482.39
Target,America,Wholesale,Gift Sets,2024-10-28,144355.16
Target,America,DTC,Gift Sets,2024-10-28,137812.27
Target,America,Wholesale,Gift Sets,2024-10-29,173094.94
Target,America,DTC,Gift Sets,2024-10-29,105770.44
Target,America,Wholesale,Gift Sets,2024-10-30,136538.61
Target,America,DTC,Gift Sets,2024-10-30,121252.21
Target,America,Wholesale,Gift Sets,2024-10-31,166581.98
Target,America,DTC,Gift Sets,2024-10-31,114668.01
Target,America,Wholesale,Gift Sets,2024-11-01,306240.98
Target,America,DTC,Gift Sets,2024-11-01,235781.20
Target,America,Wholesale,Gift Sets,2024-11-02,407226.27
Target,America,DTC,Gift Sets,2024-11-02,269053.82
Target,America,Wholesale,Gift Sets,2024-11-03,374879.78
Target,America,DTC,Gift Sets,2024-11-03,258876.61
Target,America,Wholesale,Gift Sets,2024-11-04,328938.59
Target,America,DTC,Gift Sets,2024-11-04,207116.51
Target,America,Wholesale,Gift Sets,2024-11-05,279742.05
Target,America,DTC,Gift Sets,2024-11-05,255117.30
Target,America,Wholesale,Gift Sets,2024-11-06,325362.35
Target,America,DTC,Gift Sets,2024-11-06,226226.10
Target,America,Wholesale,Gift Sets,2024-11-07,333292.78
Target,America,DTC,Gift Sets,2024-11-07,236859.25
Target,America,Wholesale,Gift Sets,2024-11-08,338646.37
Target,America,DTC,Gift Sets,2024-11-08,252119.31
Target,America,Wholesale,Gift Sets,2024-11-09,313790.29
Target,America,DTC,Gift Sets,2024-11-09,268958.31
Target,America,Wholesale,Gift Sets,2024-11-10,307739.84
Target,America,DTC,Gift Sets,2024-11-10,272996.31
Target,America,Wholesale,Gift Sets,2024-11-11,288709.65
Target,America,DTC,Gift Sets,2024-11-11,247061.39
Target,America,Wholesale,Gift Sets,2024-11-12,268074.92
Target,America,DTC,Gift Sets,2024-11-12,224376.28
Target,America,Wholesale,Gift Sets,2024-11-13,272182.10
Target,America,DTC,Gift Sets,2024-11-13,243522.19
Target,America,Wholesale,Gift Sets,2024-11-14,265891.13
Target,America,DTC,Gift Sets,2024-11-14,210257.35
Target,America,Wholesale,Gift Sets,2024-11-15,282794.27
Target,America,DTC,Gift Sets,2024-11-15,249874.78
Target,America,Wholesale,Gift Sets,2024-11-16,338044.15
Target,America,DTC,Gift Sets,2024-11-16,308343.95
Target,America,Wholesale,Gift Sets,2024-11-17,339533.63
Target,America,DTC,Gift Sets,2024-11-17,300090.21
Target,America,Wholesale,Gift Sets,2024-11-18,312941.06
Target,America,DTC,Gift Sets,2024-11-18,223814.49
Target,America,Wholesale,Gift Sets,2024-11-19,255765.63
Target,America,DTC,Gift Sets,2024-11-19,252101.50
Target,America,Wholesale,Gift Sets,2024-11-20,295137.70
Target,America,DTC,Gift Sets,2024-11-20,242867.17
Target,America,Wholesale,Gift Sets,2024-11-21,315666.06
Target,America,DTC,Gift Sets,2024-11-21,222839.08
Target,America,Wholesale,Gift Sets,2024-11-22,288316.69
Target,America,DTC,Gift Sets,2024-11-22,206394.09
Target,America,Wholesale,Gift Sets,2024-11-23,394968.62
Target,America,DTC,Gift Sets,2024-11-23,302465.85
Target,America,Wholesale,Gift Sets,2024-11-24,380356.56
Target,America,DTC,Gift Sets,2024-11-24,250166.74
Target,America,Wholesale,Gift Sets,2024-11-25,302119.34
Target,America,DTC,Gift Sets,2024-11-25,254722.53
Target,America,Wholesale,Gift Sets,2024-11-26,273477.32
Target,America,DTC,Gift Sets,2024-11-26,256417.96
Target,America,Wholesale,Gift Sets,2024-11-27,0.00
Target,America,DTC,Gift Sets,2024-11-27,241316.54
Target,America,Wholesale,Gift Sets,2024-11-28,341335.42
Target,America,DTC,Gift Sets,2024-11-28,253132.03
Target,America,Wholesale,Gift Sets,2024-11-29,335667.87
Target,America,DTC,Gift Sets,2024-11-29,254847.67
Target,America,Wholesale,Gift Sets,2024-11-30,361014.75
Target,America,DTC,Gift Sets,2024-11-30,267771.48
Target,America,Wholesale,Gift Sets,2024-12-01,336908.20
Target,America,DTC,Gift Sets,2024-12-01,288511.45
Target,America,Wholesale,Gift Sets,2024-12-02,266267.02
Target,America,DTC,Gift Sets,2024-12-02,243693.78
Target,America,Wholesale,Gift Sets,2024-12-03,286341.98
Target,America,DTC,Gift Sets,2024-12-03,251004.00
Target,America,Wholesale,Gift Sets,2024-12-04,258459.52
Target,America,DTC,Gift Sets,2024-12-04,234446.94
Target,America,Wholesale,Gift Sets,2024-12-05,310098.90
Target,America,DTC,Gift Sets,2024-12-05,245528.55
Target,America,Wholesale,Gift Sets,2024-12-06,336460.27
Target,America,DTC,Gift Sets,2024-12-06,233137.79
Target,America,Wholesale,Gift Sets,2024-12-07,364114.26
Target,America,DTC,Gift Sets,2024-12-07,246369.58
Target,America,Wholesale,Gift Sets,2024-12-08,325839.85
Target,America,DTC,Gift Sets,2024-12-08,293956.02
Target,America,Wholesale,Gift Sets,2024-12-09,302197.72
Target,America,DTC,Gift Sets,2024-12-09,235595.00
Target,America,Wholesale,Gift Sets,2024-12-10,273069.79
Target,America,DTC,Gift Sets,2024-12-10,236745.88
Target,America,Wholesale,Gift Sets,2024-12-11,283218.40
Target,America,DTC,Gift Sets,2024-12-11,231207.97
Target,America,Wholesale,Gift Sets,2024-12-12,325810.47
Target,America,DTC,Gift Sets,2024-12-12,215811.59
Target,America,Wholesale,Gift Sets,2024-12-13,261882.01
Target,America,DTC,Gift Sets,2024-12-13,234101.72
Target,America,Wholesale,Gift Sets,2024-12-14,325837.83
Target,America,DTC,Gift Sets,2024-12-14,258278.30
Target,America,Wholesale,Gift Sets,2024-12-15,353898.93
Target,America,DTC,Gift Sets,2024-12-15,251838.59
Target,America,Wholesale,Gift Sets,2024-12-16,284834.34
Target,America,DTC,Gift Sets,2024-12-16,244450.48
Target,America,Wholesale,Gift Sets,2024-12-17,286281.60
Target,America,DTC,Gift Sets,2024-12-17,229997.78
Target,America,Wholesale,Gift Sets,2024-12-18,262361.98
Target,America,DTC,Gift Sets,2024-12-18,271878.99
Target,America,Wholesale,Gift Sets,2024-12-19,332647.93
Target,America,DTC,Gift Sets,2024-12-19,246888.33
Target,America,Wholesale,Gift Sets,2024-12-20,333393.57
Target,America,DTC,Gift Sets,2024-12-20,250447.03
Target,America,Wholesale,Gift Sets,2024-12-21,315505.80
Target,America,DTC,Gift Sets,2024-12-21,314184.56
Target,America,Wholesale,Gift Sets,2024-12-22,359012.80
Target,America,DTC,Gift Sets,2024-12-22,252581.80
Target,America,Wholesale,Gift Sets,2024-12-23,340813.07
Target,America,DTC,Gift Sets,2024-12-23,234062.56
Target,America,Wholesale,Gift Sets,2024-12-24,279020.08
Target,America,DTC,Gift Sets,2024-12-24,203033.01
Target,America,Wholesale,Gift Sets,2024-12-25,0.00
Target,America,DTC,Gift Sets,2024-12-25,223963.21
Target,America,Wholesale,Gift Sets,2024-12-26,329187.04
Target,America,DTC,Gift Sets,2024-12-26,223861.48
Target,America,Wholesale,Gift Sets,2024-12-27,289142.41
Target,America,DTC,Gift Sets,2024-12-27,233670.34
Target,America,Wholesale,Gift Sets,2024-12-28,386668.29
Target,America,DTC,Gift Sets,2024-12-28,274997.24
Target,America,Wholesale,Gift Sets,2024-12-29,405406.04
Target,America,DTC,Gift Sets,2024-12-29,264211.02
Target,America,Wholesale,Gift Sets,2024-12-30,307733.46
Target,America,DTC,Gift Sets,2024-12-30,214999.39
Target,America,Wholesale,Gift Sets,2024-12-31,272477.78
Target,America,DTC,Gift Sets,2024-12-31,208129.60
Target,America,Wholesale,Gift Sets,2025-01-01,157599.28
Target,America,DTC,Gift Sets,2025-01-01,110398.77
Target,America,Wholesale,Gift Sets,2025-01-02,137467.04
Target,America,DTC,Gift Sets,2025-01-02,116667.56
Target,America,Wholesale,Gift Sets,2025-01-03,147239.23
Target,America,DTC,Gift Sets,2025-01-03,101972.95
Target,America,Wholesale,Gift Sets,2025-01-04,156090.51
Target,America,DTC,Gift Sets,2025-01-04,99824.00
Target,America,Wholesale,Gift Sets,2025-01-05,142591.79
Target,America,DTC,Gift Sets,2025-01-05,102913.56
Target,America,Wholesale,Gift Sets,2025-01-06,173560.54
Target,America,DTC,Gift Sets,2025-01-06,114594.93
Target,America,Wholesale,Gift Sets,2025-01-07,154968.13
Target,America,DTC,Gift Sets,2025-01-07,132427.35
Target,America,Wholesale,Gift Sets,2025-01-08,131334.24
Target,America,DTC,Gift Sets,2025-01-08,97456.80
Target,America,Wholesale,Gift Sets,2025-01-09,132135.31
Target,America,DTC,Gift Sets,2025-01-09,120193.82
Target,America,Wholesale,Gift Sets,2025-01-10,152391.54
Target,America,DTC,Gift Sets,2025-01-10,114620.57
Target,America,Wholesale,Gift Sets,2025-01-11,139224.34
Target,America,DTC,Gift Sets,2025-01-11,111561.72
Target,America,Wholesale,Gift Sets,2025-01-12,153174.77
Target,America,DTC,Gift Sets,2025-01-12,123427.36
Target,America,Wholesale,Gift Sets,2025-01-13,171491.53
Target,America,DTC,Gift Sets,2025-01-13,119650.41
Target,America,Wholesale,Gift Sets,2025-01-14,156673.11
Target,America,DTC,Gift Sets,2025-01-14,119510.00
Target,America,Wholesale,Gift Sets,2025-01-15,155851.58
Target,America,DTC,Gift Sets,2025-01-15,118763.47
Target,America,Wholesale,Gift Sets,2025-01-16,126657.30
Target,America,DTC,Gift Sets,2025-01-16,109094.44
Target,America,Wholesale,Gift Sets,2025-01-17,126637.68
Target,America,DTC,Gift Sets,2025-01-17,102260.50
Target,America,Wholesale,Gift Sets,2025-01-18,135400.65
Target,America,DTC,Gift Sets,2025-01-18,103242.97
Target,America,Wholesale,Gift Sets,2025-01-19,142719.07
Target,America,DTC,Gift Sets,2025-01-19,104618.70
Target,America,Wholesale,Gift Sets,2025-01-20,145588.15
Target,America,DTC,Gift Sets,2025-01-20,151653.35
